state_key,loss,n_cycles,step_fraction,decay_factor,beta,loss_type,huber_delta,relative_floor_frac,relative_floor_abs
decrease|decrease|narrow_optimum|increase|none|none|higher_sensitivity|shift_warm|decrease|lower_sensitivity,0.45459043843881525,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|decrease|higher_sensitivity|none|increase|none,0.4765369922855804,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|decrease|increase|shift_warm|higher_sensitivity|higher_sensitivity,0.4600684238261307,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|decrease|none|narrow_optimum|increase|higher_resp_cost,0.48436614673965034,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|decrease|none|none|decrease|lower_resp_cost,0.49769998204654003,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|increase|lower_sensitivity|none|increase|more_veg_growth,0.4757917075916868,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|increase|none|narrow_optimum|higher_sensitivity|more_fruit_growth,0.47511378170887464,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|none|decrease|shift_warm|decrease|higher_sensitivity,0.49721721002416874,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_resp_cost|none|higher_sensitivity|widen_optimum|higher_sensitivity|higher_sensitivity,0.4598151778003062,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_sensitivity|decrease|decrease|none|decrease|lower_sensitivity,0.4977239426239695,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_sensitivity|decrease|none|shift_warm|none|none,0.48084999218615826,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|higher_sensitivity|none|lower_sensitivity|shift_warm|lower_sensitivity|more_fruit_growth,0.4936077934612173,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|decrease|decrease|none|lower_sensitivity|higher_resp_cost,0.4958883049461771,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|decrease|higher_sensitivity|shift_warm|increase|more_veg_growth,0.46755051883179705,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|increase|none|higher_sensitivity|more_fruit_growth,0.4591004580893095,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|increase|shift_warm|none|higher_sensitivity,0.4777450477059213,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|increase|widen_optimum|increase|higher_sensitivity,0.4612880051328863,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|none|shift_warm|none|more_veg_growth,0.48046820088101616,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|increase|none|widen_optimum|higher_sensitivity|more_veg_growth,0.4579010203577543,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|none|decrease|narrow_optimum|decrease|more_veg_growth,0.4983394328910198,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|none|increase|widen_optimum|decrease|more_veg_growth,0.4965326894297492,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost|none|none|narrow_optimum|increase|lower_sensitivity,0.4807725198277129,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_sensitivity|decrease|none|narrow_optimum|lower_sensitivity|none,0.4971237926188366,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_sensitivity|increase|lower_sensitivity|shift_cold|decrease|lower_resp_cost,0.4978991403044504,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_sensitivity|none|decrease|narrow_optimum|lower_sensitivity|lower_resp_cost,0.4969875825936541,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_sensitivity|none|higher_sensitivity|narrow_optimum|none|higher_sensitivity,0.4894563403264141,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_sensitivity|none|higher_sensitivity|shift_warm|higher_sensitivity|higher_resp_cost,0.45938660174213924,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|lower_sensitivity|none|higher_sensitivity|widen_optimum|none|higher_sensitivity,0.4802488704677987,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_fruit_growth|decrease|none|none|increase|none,0.4673856838801516,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_fruit_growth|increase|decrease|widen_optimum|decrease|higher_sensitivity,0.49574314594421726,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_fruit_growth|increase|higher_sensitivity|narrow_optimum|increase|higher_sensitivity,0.4751968705072613,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_fruit_growth|increase|lower_sensitivity|narrow_optimum|decrease|lower_resp_cost,0.49745249584467155,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_fruit_growth|increase|lower_sensitivity|widen_optimum|decrease|higher_resp_cost,0.49554493918628756,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_fruit_growth|none|decrease|widen_optimum|higher_sensitivity|more_veg_growth,0.4526194681722002,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_fruit_growth|none|none|widen_optimum|higher_sensitivity|lower_sensitivity,0.44795927257470125,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_veg_growth|decrease|decrease|shift_cold|higher_sensitivity|lower_resp_cost,0.4817777534156227,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_veg_growth|decrease|increase|widen_optimum|none|lower_resp_cost,0.4837172587737051,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_veg_growth|decrease|lower_sensitivity|none|increase|more_veg_growth,0.48210382888849296,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_veg_growth|decrease|none|narrow_optimum|decrease|more_veg_growth,0.4989102844167795,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_veg_growth|decrease|none|shift_warm|increase|lower_sensitivity,0.4729325379147855,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_veg_growth|none|decrease|none|decrease|lower_sensitivity,0.49815298778230194,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|more_veg_growth|none|decrease|widen_optimum|none|more_fruit_growth,0.48233780906473145,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|decrease|decrease|shift_cold|none|more_fruit_growth,0.4884330546586386,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|decrease|higher_sensitivity|widen_optimum|increase|more_veg_growth,0.46893670068879806,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|increase|decrease|shift_cold|none|more_veg_growth,0.4901155464366562,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|increase|lower_sensitivity|none|none|more_fruit_growth,0.48178298093827837,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|increase|none|shift_warm|none|lower_sensitivity,0.47990570606297717,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|none|increase|narrow_optimum|increase|higher_resp_cost,0.4818412105373049,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|none|increase|widen_optimum|decrease|none,0.49645708489843005,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|lower_sensitivity|none|none|lower_sensitivity|widen_optimum|decrease|lower_sensitivity,0.49656922435275325,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|decrease|decrease|widen_optimum|decrease|higher_sensitivity,0.47963308708372665,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|decrease|higher_sensitivity|narrow_optimum|lower_sensitivity|lower_sensitivity,0.48224653137782875,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|decrease|higher_sensitivity|shift_cold|higher_sensitivity|more_fruit_growth,0.45831327284324247,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|increase|higher_sensitivity|shift_cold|increase|none,0.4723987670538512,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|increase|lower_sensitivity|none|none|none,0.46606084731760694,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|none|lower_sensitivity|shift_cold|decrease|more_veg_growth,0.48869725489460275,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|none|lower_sensitivity|widen_optimum|decrease|higher_resp_cost,0.47832856464387136,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_resp_cost|none|none|widen_optimum|increase|higher_sensitivity,0.45225293172170344,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|decrease|higher_sensitivity|narrow_optimum|none|lower_sensitivity,0.47695070266183454,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|decrease|lower_sensitivity|widen_optimum|higher_sensitivity|more_fruit_growth,0.4233831959127137,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|increase|lower_sensitivity|widen_optimum|decrease|higher_resp_cost,0.475954773622769,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|none|decrease|narrow_optimum|none|none,0.4767980203279432,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|none|higher_sensitivity|shift_cold|increase|more_veg_growth,0.471396158996537,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|none|higher_sensitivity|shift_warm|lower_sensitivity|more_veg_growth,0.4656610602538159,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|none|increase|shift_cold|lower_sensitivity|none,0.4788190400451449,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|higher_sensitivity|none|none|widen_optimum|increase|none,0.4498421384567541,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|decrease|decrease|narrow_optimum|decrease|none,0.48783770809690963,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|decrease|increase|none|higher_sensitivity|higher_sensitivity,0.4460642408140909,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|decrease|lower_sensitivity|shift_cold|none|none,0.4743166609274789,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|decrease|none|narrow_optimum|none|lower_resp_cost,0.47479692131194934,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|increase|decrease|none|increase|more_fruit_growth,0.44888468941651166,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|increase|higher_sensitivity|narrow_optimum|higher_sensitivity|more_fruit_growth,0.45288770646918647,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|increase|higher_sensitivity|widen_optimum|increase|higher_resp_cost,0.4464923238359704,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|increase|lower_sensitivity|shift_warm|none|lower_resp_cost,0.45065347791006355,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|none|decrease|shift_warm|decrease|lower_resp_cost,0.4754384142940082,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|none|increase|none|higher_sensitivity|more_veg_growth,0.44552213810152286,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_resp_cost|none|lower_sensitivity|shift_warm|increase|none,0.44678617793249703,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_sensitivity|decrease|lower_sensitivity|narrow_optimum|decrease|more_fruit_growth,0.48591736697956106,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_sensitivity|increase|decrease|none|higher_sensitivity|higher_resp_cost,0.449788034665767,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_sensitivity|increase|decrease|widen_optimum|higher_sensitivity|lower_sensitivity,0.4338751653625443,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_sensitivity|increase|increase|none|increase|more_fruit_growth,0.447827738899453,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_sensitivity|none|higher_sensitivity|narrow_optimum|none|none,0.4759801835059427,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|lower_sensitivity|none|higher_sensitivity|shift_warm|none|lower_resp_cost,0.4549821230911006,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_fruit_growth|decrease|higher_sensitivity|shift_warm|higher_sensitivity|higher_resp_cost,0.4224569356904042,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_fruit_growth|decrease|increase|none|lower_sensitivity|higher_sensitivity,0.4640522735000425,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_fruit_growth|decrease|increase|shift_cold|decrease|lower_sensitivity,0.48334668581810275,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_fruit_growth|decrease|lower_sensitivity|shift_cold|lower_sensitivity|more_fruit_growth,0.47228349569407996,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_fruit_growth|decrease|none|narrow_optimum|lower_sensitivity|higher_sensitivity,0.4757889635652907,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_fruit_growth|decrease|none|shift_cold|lower_sensitivity|lower_sensitivity,0.47493155680957583,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_fruit_growth|none|decrease|shift_warm|higher_sensitivity|lower_resp_cost,0.4196824073005412,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_veg_growth|decrease|higher_sensitivity|widen_optimum|none|lower_sensitivity,0.4631951539872174,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_veg_growth|decrease|increase|shift_warm|higher_sensitivity|more_fruit_growth,0.43477225778032125,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_veg_growth|decrease|lower_sensitivity|widen_optimum|none|higher_resp_cost,0.4634529498662436,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_veg_growth|increase|none|shift_cold|higher_sensitivity|higher_resp_cost,0.4676824456201587,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_veg_growth|increase|none|shift_cold|higher_sensitivity|lower_sensitivity,0.4669585046850975,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|more_veg_growth|none|increase|widen_optimum|increase|more_fruit_growth,0.4465024158994913,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|decrease|lower_sensitivity|narrow_optimum|decrease|lower_sensitivity,0.4878780743400128,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|increase|decrease|none|none|lower_resp_cost,0.46493653722617495,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|increase|higher_sensitivity|shift_cold|none|lower_resp_cost,0.47353707828723185,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|increase|lower_sensitivity|narrow_optimum|increase|more_veg_growth,0.4717162964122752,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|none|decrease|narrow_optimum|higher_sensitivity|higher_sensitivity,0.4649743890018823,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|none|decrease|widen_optimum|none|more_veg_growth,0.45787774029544986,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|none|higher_sensitivity|narrow_optimum|decrease|higher_sensitivity,0.4872156887573926,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|none|higher_sensitivity|shift_warm|decrease|more_veg_growth,0.47839033027687794,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|narrow_optimum|none|none|none|increase|widen_optimum|higher_sensitivity|more_veg_growth,0.43277237597941837,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_resp_cost|decrease|decrease|widen_optimum|decrease|higher_resp_cost,0.497188139785085,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_resp_cost|decrease|increase|narrow_optimum|lower_sensitivity|more_veg_growth,0.4976175163623317,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_resp_cost|decrease|increase|shift_warm|decrease|none,0.4966975546509227,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_resp_cost|decrease|none|shift_cold|none|lower_sensitivity,0.4900313771774758,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_resp_cost|increase|increase|shift_warm|increase|higher_resp_cost,0.46133684897137295,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_resp_cost|increase|lower_sensitivity|none|decrease|more_veg_growth,0.4973262118872365,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_sensitivity|decrease|decrease|shift_warm|decrease|higher_resp_cost,0.496962534198905,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
decrease|decrease|none|decrease|higher_sensitivity|decrease|decrease|shift_warm|higher_sensitivity|higher_resp_cost,0.4651578723628625,2,0.15,0.5,2.0,huber_relative,1.0,0.05,1e-06
